차트라벨,평형그룹,전용평수,계약일자,거래금액(만원),아파트,전용면적(평),전용면적(㎡),층,건축년도,법정동,지번,도로명,지역코드,조회지역코드,조회계약년월,계약년,계약월,계약일
옥산크리스탈(32평형),32평형,22.5,20260328,94000.0,옥산크리스탈,22.5,74.53,3,2001,방이동,193-37,위례성대로14길,11710,11710,202603,2026,03,28
리센츠(34평형),34평형,25.7,20260329,340000.0,리센츠,25.7,84.99,19,2008,잠실동,22,올림픽로,11710,11710,202603,2026,03,29
상아2차아파트(34평형),34평형,25.7,20260329,190000.0,상아2차아파트,25.7,84.98,9,1988,오금동,165,오금로,11710,11710,202603,2026,03,29
상아2차아파트(24평형),24평형,13.8,20260328,134000.0,상아2차아파트,13.8,45.77,14,1988,오금동,165,오금로,11710,11710,202603,2026,03,28
송파건원여미지아파트(24평형),24평형,15.7,20260327,72500.0,송파건원여미지아파트,15.7,51.764,1,2018,마천동,21,마천로35길,11710,11710,202603,2026,03,27
우방아파트(43평형),43평형,32.3,20260328,113500.0,우방아파트,32.3,106.77,16,2002,마천동,576,성내천로,11710,11710,202603,2026,03,28
삼호아파트(24평형),24평형,18.1,20260328,85000.0,삼호아파트,18.1,59.79,5,1999,거여동,136,거마로9길,11710,11710,202603,2026,03,28
마천대성(24평형),24평형,18.0,20260328,109000.0,마천대성,18.0,59.62,3,1995,마천동,574,성내천로34길,11710,11710,202603,2026,03,28
잠실월드메르디앙(34평형),34평형,24.8,20260328,164000.0,잠실월드메르디앙,24.8,82.01,15,2005,잠실동,175-4,올림픽로,11710,11710,202603,2026,03,28
송파더센트레(24평형),24평형,18.1,20260328,174000.0,송파더센트레,18.1,59.85,21,2013,장지동,879,위례광장로,11710,11710,202603,2026,03,28
거여5단지(24평형),24평형,18.1,20260328,120000.0,거여5단지,18.1,59.74,8,1997,거여동,294,양산로4길,11710,11710,202603,2026,03,28
문정그린(32평형),32평형,22.7,20260328,67000.0,문정그린,22.7,75.08,3,2001,문정동,113-3,송이로,11710,11710,202603,2026,03,28
송파파인타운10단지(24평형),24평형,18.1,20260328,176000.0,송파파인타운10단지,18.1,59.95,11,2007,장지동,856,송파대로8길,11710,11710,202603,2026,03,28
현대1차(32평형),32평형,22.6,20260328,125500.0,현대1차,22.6,74.83,3,1992,거여동,362,오금로54길,11710,11710,202603,2026,03,28
잠실한솔(34평형),34평형,25.7,20260328,202000.0,잠실한솔,25.7,84.87,16,2000,석촌동,285,백제고분로,11710,11710,202603,2026,03,28
현대1(34평형),34평형,24.2,20260327,136000.0,현대1,24.2,80.01,6,1989,삼전동,39,백제고분로22길,11710,11710,202603,2026,03,27
송파파크데일1단지(43평형),43평형,34.7,20260327,135500.0,송파파크데일1단지,34.7,114.81,15,2011,마천동,582,성내천로37길,11710,11710,202603,2026,03,27
송파파인타운11단지(34평형),34평형,25.7,20260321,175000.0,송파파인타운11단지,25.7,84.94,6,2007,장지동,854,송파대로8길,11710,11710,202603,2026,03,21
올림픽카운티(24평형),24평형,11.6,20260327,32600.0,올림픽카운티,11.6,38.22,15,2003,방이동,51-4,백제고분로,11710,11710,202603,2026,03,27
문정대우푸르지오3차(34평형),34평형,25.7,20260305,152000.0,문정대우푸르지오3차,25.7,84.96,9,2002,문정동,117,송이로,11710,11710,202603,2026,03,05
주성아트빌(34평형),34평형,25.7,20260327,84500.0,주성아트빌,25.7,84.95,4,2002,문정동,61-11,송파대로20길,11710,11710,202603,2026,03,27
미켈란호수가(49평형),49평형,39.2,20260327,205000.0,미켈란호수가,39.2,129.45,10,2007,석촌동,158-5,석촌호수로,11710,11710,202603,2026,03,27
현대리버빌1지구(84평형),84평형,56.6,20260320,185000.0,현대리버빌1지구,56.6,187.12,14,1999,풍납동,260,토성로,11710,11710,202603,2026,03,20
헬리오시티(24평형),24평형,18.1,20260327,243000.0,헬리오시티,18.1,59.96,20,2018,가락동,913,송파대로,11710,11710,202603,2026,03,27
장미2(34평형),34평형,24.9,20260326,320000.0,장미2,24.9,82.45,10,1979,신천동,11,올림픽로35길,11710,11710,202603,2026,03,26
리센츠(24평형),24평형,8.4,20260327,153000.0,리센츠,8.4,27.68,9,2008,잠실동,22,올림픽로,11710,11710,202603,2026,03,27
우창(32평형),32평형,23.1,20260326,157000.0,우창,23.1,76.42,1,1985,오금동,164,동남로24길,11710,11710,202603,2026,03,26
리센츠(24평형),24평형,8.4,20260326,144000.0,리센츠,8.4,27.68,5,2008,잠실동,22,올림픽로,11710,11710,202603,2026,03,26
레이크팰리스(49평형),49평형,41.1,20260306,415000.0,레이크팰리스,41.1,135.82,18,2006,잠실동,44,잠실로,11710,11710,202603,2026,03,06
현대2(34평형),34평형,25.7,20260326,100000.0,현대2,25.7,84.96,1,1995,문정동,58,송파대로16길,11710,11710,202603,2026,03,26
송파더센트레(24평형),24평형,18.1,20260326,176000.0,송파더센트레,18.1,59.96,18,2013,장지동,879,위례광장로,11710,11710,202603,2026,03,26
잠실엘스(24평형),24평형,18.1,20260323,283000.0,잠실엘스,18.1,59.96,4,2008,잠실동,19,올림픽로,11710,11710,202603,2026,03,23
현대리버빌1지구(24평형),24평형,18.1,20260319,140000.0,현대리버빌1지구,18.1,59.96,11,1999,풍납동,260,토성로,11710,11710,202603,2026,03,19
잠실푸르지오월드마크(34평형),34평형,25.5,20260326,230000.0,잠실푸르지오월드마크,25.5,84.39,28,2013,신천동,11-4,올림픽로35가길,11710,11710,202603,2026,03,26
문정시영(24평형),24평형,10.7,20260321,82800.0,문정시영,10.7,35.46,13,1989,문정동,145,송이로31길,11710,11710,202603,2026,03,21
파크리오(34평형),34평형,25.7,20260320,280000.0,파크리오,25.7,84.9,15,2008,신천동,17,올림픽로,11710,11710,202603,2026,03,20
올림픽훼밀리타운(49평형),49평형,41.2,20260326,290000.0,올림픽훼밀리타운,41.2,136.325,4,1988,문정동,150,중대로,11710,11710,202603,2026,03,26
거여1단지(24평형),24평형,12.0,20260325,91000.0,거여1단지,12.0,39.6,9,1997,거여동,290,양산로8길,11710,11710,202603,2026,03,25
배명씨앤디(32평형),32평형,22.9,20260320,78500.0,배명씨앤디,22.9,75.69,6,2004,석촌동,222-7,송파대로37길,11710,11710,202603,2026,03,20
갤러리아팰리스(84평형),84평형,53.3,20260324,376000.0,갤러리아팰리스,53.3,176.171,44,2005,잠실동,40,올림픽로,11710,11710,202603,2026,03,24
장미2(32평형),32평형,21.5,20260320,280000.0,장미2,21.5,71.2,8,1979,신천동,11,올림픽로35길,11710,11710,202603,2026,03,20
리센츠(24평형),24평형,8.4,20260324,86100.0,리센츠,8.4,27.68,6,2008,잠실동,22,올림픽로,11710,11710,202603,2026,03,24
갤러리아팰리스(59평형),59평형,49.6,20260316,355000.0,갤러리아팰리스,49.6,163.935,24,2005,잠실동,40,올림픽로,11710,11710,202603,2026,03,16
래미안파크팰리스(34평형),34평형,25.7,20260321,240000.0,래미안파크팰리스,25.7,84.885,16,2007,가락동,165,동남로,11710,11710,202603,2026,03,21
그랑밸리(119-27)(24평형),24평형,16.3,20260308,63000.0,그랑밸리(119-27),16.3,54.02,2,2012,오금동,119-27,마천로,11710,11710,202603,2026,03,08
리센츠(24평형),24평형,8.4,20260325,153000.0,리센츠,8.4,27.68,3,2008,잠실동,22,올림픽로,11710,11710,202603,2026,03,25
거여1단지(24평형),24평형,18.1,20260324,127000.0,거여1단지,18.1,59.73,4,1997,거여동,290,양산로8길,11710,11710,202603,2026,03,24
씨티극동1(24평형),24평형,18.1,20260318,124500.0,씨티극동1,18.1,59.69,6,1998,풍납동,509,한가람로,11710,11710,202603,2026,03,18
강남팰리스(24평형),24평형,17.0,20260316,72000.0,강남팰리스,17.0,56.29,6,2022,가락동,123-12,송이로,11710,11710,202603,2026,03,16
올림픽선수기자촌1단지(34평형),34평형,25.1,20260313,273000.0,올림픽선수기자촌1단지,25.1,83.06,23,1988,방이동,89,양재대로,11710,11710,202603,2026,03,13
올림픽훼밀리타운(49평형),49평형,41.2,20260331,285000.0,올림픽훼밀리타운,41.2,136.325,7,1988,문정동,150,중대로,11710,11710,202603,2026,03,31
트리지움(24평형),24평형,18.1,20260320,260000.0,트리지움,18.1,59.88,9,2007,잠실동,35,잠실로,11710,11710,202603,2026,03,20
한신잠실코아(24평형),24평형,12.7,20260324,135000.0,한신잠실코아,12.7,41.99,4,1988,신천동,11-9,올림픽로35가길,11710,11710,202603,2026,03,24
거여1단지(24평형),24평형,12.0,20260324,84500.0,거여1단지,12.0,39.6,6,1997,거여동,290,양산로8길,11710,11710,202603,2026,03,24
파크리오(34평형),34평형,25.7,20260323,290000.0,파크리오,25.7,84.9,32,2008,신천동,17,올림픽로,11710,11710,202603,2026,03,23
올림픽선수기자촌3단지(39평형),39평형,30.3,20260313,310000.0,올림픽선수기자촌3단지,30.3,100.31,14,1988,방이동,89,양재대로,11710,11710,202603,2026,03,13
현대3차(34평형),34평형,25.7,20260321,119500.0,현대3차,25.7,84.83,7,1993,거여동,46,거마로,11710,11710,202603,2026,03,21
파크리오(24평형),24평형,18.1,20260319,275000.0,파크리오,18.1,59.95,15,2008,신천동,17,올림픽로,11710,11710,202603,2026,03,19
명성화인캐슬(34평형),34평형,25.7,20260303,67000.0,명성화인캐슬,25.7,84.89,3,2003,오금동,118-23,동남로30길,11710,11710,202603,2026,03,03
우송그린(34평형),34평형,25.6,20260321,70000.0,우송그린,25.6,84.69,3,1992,오금동,76,성내천로,11710,11710,202603,2026,03,21
마천동금호타운1(24평형),24평형,18.1,20260321,120000.0,마천동금호타운1,18.1,59.93,5,1998,마천동,304,마천로57길,11710,11710,202603,2026,03,21
송파더센트레(24평형),24평형,18.1,20260321,172000.0,송파더센트레,18.1,59.96,24,2013,장지동,879,위례광장로,11710,11710,202603,2026,03,21
방이금호어울림(34평형),34평형,25.5,20260321,143000.0,방이금호어울림,25.5,84.3,11,2001,방이동,157,위례성대로8길,11710,11710,202603,2026,03,21
거여1단지(24평형),24평형,12.0,20260321,91000.0,거여1단지,12.0,39.6,6,1997,거여동,290,양산로8길,11710,11710,202603,2026,03,21
송파두산위브(24평형),24평형,18.1,20260321,127800.0,송파두산위브,18.1,59.9823,15,2019,오금동,135,성내천로,11710,11710,202603,2026,03,21
래미안파크팰리스(24평형),24평형,18.1,20260321,205000.0,래미안파크팰리스,18.1,59.968,10,2007,가락동,165,동남로,11710,11710,202603,2026,03,21
문정시영(24평형),24평형,7.8,20260321,74000.0,문정시영,7.8,25.65,7,1989,문정동,145,송이로31길,11710,11710,202603,2026,03,21
송파위례리슈빌(43평형),43평형,33.7,20260321,223000.0,송파위례리슈빌,33.7,111.5354,14,2021,거여동,654,위례송파로,11710,11710,202603,2026,03,21
쌍용스윗닷홈(105동)(49평형),49평형,37.0,20260321,165000.0,쌍용스윗닷홈(105동),37.0,122.43,4,2005,가락동,51-1,송이로17길,11710,11710,202603,2026,03,21
위례신도시송파푸르지오(43평형),43평형,32.8,20260320,199000.0,위례신도시송파푸르지오,32.8,108.5918,16,2015,장지동,878,위례광장로,11710,11710,202603,2026,03,20
리센츠(24평형),24평형,8.4,20260320,155000.0,리센츠,8.4,27.68,32,2008,잠실동,22,올림픽로,11710,11710,202603,2026,03,20
리센츠(24평형),24평형,8.4,20260320,150000.0,리센츠,8.4,27.68,14,2008,잠실동,22,올림픽로,11710,11710,202603,2026,03,20
현대리버빌1지구(84평형),84평형,56.6,20260320,185000.0,현대리버빌1지구,56.6,187.12,14,1999,풍납동,260,토성로,11710,11710,202603,2026,03,20
e편한세상송파파크센트럴(34평형),34평형,25.7,20260311,195000.0,e편한세상송파파크센트럴,25.7,84.96,26,2021,거여동,696,오금로,11710,11710,202603,2026,03,11
우방(34평형),34평형,25.7,20260315,109500.0,우방,25.7,84.95,9,2001,오금동,138,성내천로,11710,11710,202603,2026,03,15
주공아파트 5단지(32평형),32평형,23.1,20260317,412700.0,주공아파트 5단지,23.1,76.5,11,1978,잠실동,27,송파대로,11710,11710,202603,2026,03,17
파크리오(24평형),24평형,18.1,20260311,270000.0,파크리오,18.1,59.95,7,2008,신천동,17,올림픽로,11710,11710,202603,2026,03,11
동아한가람1(34평형),34평형,25.5,20260317,155000.0,동아한가람1,25.5,84.38,16,1995,풍납동,506,한가람로,11710,11710,202603,2026,03,17
한양아파트(49평형),49평형,41.5,20260314,262000.0,한양아파트,41.5,137.28,4,1983,송파동,119,가락로,11710,11710,202603,2026,03,14
코오롱아파트(34평형),34평형,25.7,20260308,223000.0,코오롱아파트,25.7,84.95,13,1991,방이동,212-8,오금로31길,11710,11710,202603,2026,03,08
헬리오시티(34평형),34평형,25.7,20260314,304000.0,헬리오시티,25.7,84.95,6,2018,가락동,913,송파대로,11710,11710,202603,2026,03,14
현대리버빌1지구(24평형),24평형,13.1,20260303,95000.0,현대리버빌1지구,13.1,43.2,10,1999,풍납동,260,토성로,11710,11710,202603,2026,03,03
올림픽포레다움아파트(24평형),24평형,9.7,20260316,51500.0,올림픽포레다움아파트,9.7,31.93,3,2023,방이동,455,위례성대로6길,11710,11710,202603,2026,03,16
테라펠리체송파(24평형),24평형,10.3,20260318,66000.0,테라펠리체송파,10.3,33.9472,15,2021,가락동,166-6,동남로,11710,11710,202603,2026,03,18
주공아파트 5단지(34평형),34평형,25.0,20260304,457000.0,주공아파트 5단지,25.0,82.51,5,1978,잠실동,27,송파대로,11710,11710,202603,2026,03,04
리센츠(34평형),34평형,25.7,20260319,305000.0,리센츠,25.7,84.99,20,2008,잠실동,22,올림픽로,11710,11710,202603,2026,03,19
파크리오(24평형),24평형,10.7,20260319,155000.0,파크리오,10.7,35.24,16,2008,신천동,17,올림픽로,11710,11710,202603,2026,03,19
현대(2-4차)(34평형),34평형,25.7,20260319,195300.0,현대(2-4차),25.7,84.98,12,1984,오금동,43,오금로35길,11710,11710,202603,2026,03,19
문정래미안(49평형),49평형,36.6,20260316,168000.0,문정래미안,36.6,120.97,2,2004,문정동,1,문정로,11710,11710,202603,2026,03,16
가락미륭아파트(24평형),24평형,15.1,20260314,149000.0,가락미륭아파트,15.1,50.0,6,1986,가락동,138,동남로11길,11710,11710,202603,2026,03,14
잠실엘스(24평형),24평형,18.1,20260318,285000.0,잠실엘스,18.1,59.96,21,2008,잠실동,19,올림픽로,11710,11710,202603,2026,03,18
거여1단지(24평형),24평형,17.8,20260318,128000.0,거여1단지,17.8,58.99,9,1997,거여동,290,양산로8길,11710,11710,202603,2026,03,18
파크하비오(34평형),34평형,25.7,20260312,195000.0,파크하비오,25.7,84.9725,19,2016,문정동,618,송파대로,11710,11710,202603,2026,03,12
문정시영(24평형),24평형,10.7,20260317,81300.0,문정시영,10.7,35.46,4,1989,문정동,145,송이로31길,11710,11710,202603,2026,03,17
파크리오(24평형),24평형,10.7,20260317,121500.0,파크리오,10.7,35.24,1,2008,신천동,17,올림픽로,11710,11710,202603,2026,03,17
한신잠실코아(24평형),24평형,15.9,20260317,178000.0,한신잠실코아,15.9,52.51,2,1988,신천동,11-9,올림픽로35가길,11710,11710,202603,2026,03,17
씨티극동1(24평형),24평형,18.1,20260307,110000.0,씨티극동1,18.1,59.95,4,1998,풍납동,509,한가람로,11710,11710,202603,2026,03,07
송파더센트레(24평형),24평형,18.1,20260316,170500.0,송파더센트레,18.1,59.96,11,2013,장지동,879,위례광장로,11710,11710,202603,2026,03,16
현대3차(34평형),34평형,25.7,20260316,98000.0,현대3차,25.7,84.94,11,1993,거여동,46,거마로,11710,11710,202603,2026,03,16
테라펠리체송파(24평형),24평형,10.0,20260316,70500.0,테라펠리체송파,10.0,33.1045,12,2021,가락동,166-6,동남로,11710,11710,202603,2026,03,16
잠실엘스(43평형),43평형,36.3,20260307,380000.0,잠실엘스,36.3,119.93,2,2008,잠실동,19,올림픽로,11710,11710,202603,2026,03,07
송파시그니처롯데캐슬(34평형),34평형,25.7,20260316,204500.0,송파시그니처롯데캐슬,25.7,84.98,5,2021,거여동,697,거마로,11710,11710,202603,2026,03,16
현대리버빌2지구(43평형),43평형,34.8,20260302,167000.0,현대리버빌2지구,34.8,114.88,3,1999,풍납동,261,풍성로24길,11710,11710,202603,2026,03,02
거여1단지(24평형),24평형,12.0,20260310,88000.0,거여1단지,12.0,39.6,5,1997,거여동,290,양산로8길,11710,11710,202603,2026,03,10
신동아타워(24평형),24평형,15.2,20260314,50000.0,신동아타워,15.2,50.4,21,1995,방이동,39-2,오금로11길,11710,11710,202603,2026,03,14
우성아파트(34평형),34평형,24.3,20260316,278000.0,우성아파트,24.3,80.35,5,1981,잠실동,101-1,올림픽로4길,11710,11710,202603,2026,03,16
위례2차아이파크(43평형),43평형,35.0,20260312,208000.0,위례2차아이파크,35.0,115.6488,12,2016,장지동,884,위례광장로,11710,11710,202603,2026,03,12
올림픽포레다움아파트(24평형),24평형,8.9,20260310,66800.0,올림픽포레다움아파트,8.9,29.36,7,2023,방이동,455,위례성대로6길,11710,11710,202603,2026,03,10
트리지움(24평형),24평형,18.1,20260313,289000.0,트리지움,18.1,59.88,15,2007,잠실동,35,잠실로,11710,11710,202603,2026,03,13
송파파인타운9단지(24평형),24평형,18.1,20260314,170000.0,송파파인타운9단지,18.1,59.95,14,2007,장지동,843,송파대로8길,11710,11710,202603,2026,03,14
문정대우푸르지오3차(34평형),34평형,25.7,20260315,140500.0,문정대우푸르지오3차,25.7,84.96,15,2002,문정동,117,송이로,11710,11710,202603,2026,03,15
혜성공원(101동)(34평형),34평형,24.4,20260314,78000.0,혜성공원(101동),24.4,80.72,8,1992,오금동,54-1,동남로23가길,11710,11710,202603,2026,03,14
트리지움(43평형),43평형,34.7,20260312,345000.0,트리지움,34.7,114.7,15,2007,잠실동,35,잠실로,11710,11710,202603,2026,03,12
송파더센트레(24평형),24평형,18.1,20260314,174000.0,송파더센트레,18.1,59.85,17,2013,장지동,879,위례광장로,11710,11710,202603,2026,03,14
한신잠실코아(24평형),24평형,15.9,20260309,179000.0,한신잠실코아,15.9,52.51,15,1988,신천동,11-9,올림픽로35가길,11710,11710,202603,2026,03,09
