아파트,건축년도,거래금액(만원),계약일,계약월,계약년,전용면적(㎡),층,지번,도로명,지역코드,법정동,평형그룹,거래유형,조회지역코드,조회계약년월,계약일자
래미안퍼스티지,2009,162000.0,18,06,2015,84.93,28,18-1,반포대로,11650,반포동,34평형,매매,11650,201506,20150618
래미안퍼스티지,2009,101000.0,03,06,2015,59.89,28,18-1,반포대로,11650,반포동,24평형,매매,11650,201506,20150603
래미안퍼스티지,2009,141000.0,03,06,2015,84.93,1,18-1,반포대로,11650,반포동,34평형,매매,11650,201506,20150603
래미안퍼스티지,2009,104800.0,25,06,2015,59.96,1,18-1,반포대로,11650,반포동,24평형,매매,11650,201506,20150625
래미안퍼스티지,2009,107000.0,15,06,2015,59.89,13,18-1,반포대로,11650,반포동,24평형,매매,11650,201506,20150615
래미안퍼스티지,2009,114000.0,12,06,2015,59.96,30,18-1,반포대로,11650,반포동,24평형,매매,11650,201506,20150612
래미안퍼스티지,2009,149000.0,02,06,2015,84.85,12,18-1,반포대로,11650,반포동,34평형,매매,11650,201506,20150602
래미안퍼스티지,2009,139000.0,16,06,2015,84.93,7,18-1,반포대로,11650,반포동,34평형,매매,11650,201506,20150616
래미안퍼스티지,2009,155000.0,02,06,2015,84.93,27,18-1,반포대로,11650,반포동,34평형,매매,11650,201506,20150602
래미안퍼스티지,2009,117500.0,29,07,2015,59.89,8,18-1,반포대로,11650,반포동,24평형,매매,11650,201507,20150729
래미안퍼스티지,2009,159500.0,29,07,2015,84.93,7,18-1,반포대로,11650,반포동,34평형,매매,11650,201507,20150729
래미안퍼스티지,2009,153000.0,27,07,2015,84.93,4,18-1,반포대로,11650,반포동,34평형,매매,11650,201507,20150727
신반포2,1978,127500.0,29,07,2015,107.31,4,73,신반포로23길,11650,잠원동,34평형,매매,11650,201507,20150729
래미안퍼스티지,2009,149000.0,01,07,2015,84.93,30,18-1,반포대로,11650,반포동,34평형,매매,11650,201507,20150701
래미안퍼스티지,2009,148000.0,04,07,2015,84.93,22,18-1,반포대로,11650,반포동,34평형,매매,11650,201507,20150704
신반포2,1978,130000.0,21,07,2015,107.31,12,73,신반포로23길,11650,잠원동,34평형,매매,11650,201507,20150721
래미안퍼스티지,2009,158000.0,18,07,2015,84.93,6,18-1,반포대로,11650,반포동,34평형,매매,11650,201507,20150718
신반포25,1984,102500.0,01,07,2015,84.49,10,61-1,잠원로,11650,잠원동,34평형,매매,11650,201507,20150701
신반포2,1978,90000.0,19,07,2015,68.91,8,73,신반포로23길,11650,잠원동,24평형,매매,11650,201507,20150719
신반포25,1984,102000.0,06,07,2015,84.49,13,61-1,잠원로,11650,잠원동,34평형,매매,11650,201507,20150706
래미안퍼스티지,2009,140000.0,17,07,2015,84.93,1,18-1,반포대로,11650,반포동,34평형,매매,11650,201507,20150717
신반포2,1978,130000.0,04,07,2015,107.31,10,73,신반포로23길,11650,잠원동,34평형,매매,11650,201507,20150704
래미안퍼스티지,2009,169000.0,27,08,2015,84.93,8,18-1,반포대로,11650,반포동,34평형,매매,11650,201508,20150827
래미안퍼스티지,2009,150000.0,31,08,2015,84.93,18,18-1,반포대로,11650,반포동,34평형,매매,11650,201508,20150831
신반포2,1978,140000.0,03,08,2015,107.31,7,73,신반포로23길,11650,잠원동,34평형,매매,11650,201508,20150803
신반포2,1978,133000.0,03,08,2015,107.31,10,73,신반포로23길,11650,잠원동,34평형,매매,11650,201508,20150803
신반포2,1978,91000.0,25,09,2015,68.91,6,73,신반포로23길,11650,잠원동,24평형,매매,11650,201509,20150925
래미안퍼스티지,2009,145000.0,16,09,2015,84.93,9,18-1,반포대로,11650,반포동,34평형,매매,11650,201509,20150916
래미안퍼스티지,2009,117000.0,21,09,2015,59.89,23,18-1,반포대로,11650,반포동,24평형,매매,11650,201509,20150921
래미안퍼스티지,2009,163200.0,03,09,2015,84.93,11,18-1,반포대로,11650,반포동,34평형,매매,11650,201509,20150903
래미안퍼스티지,2009,118200.0,25,09,2015,59.89,24,18-1,반포대로,11650,반포동,24평형,매매,11650,201509,20150925
신반포2,1978,91000.0,12,09,2015,68.91,8,73,신반포로23길,11650,잠원동,24평형,매매,11650,201509,20150912
래미안퍼스티지,2009,117300.0,19,09,2015,59.96,20,18-1,반포대로,11650,반포동,24평형,매매,11650,201509,20150919
래미안퍼스티지,2009,143000.0,11,09,2015,84.93,25,18-1,반포대로,11650,반포동,34평형,매매,11650,201509,20150911
신반포2,1978,131500.0,05,09,2015,107.31,9,73,신반포로23길,11650,잠원동,34평형,매매,11650,201509,20150905
래미안퍼스티지,2009,138000.0,19,09,2015,84.93,8,18-1,반포대로,11650,반포동,34평형,매매,11650,201509,20150919
신반포2,1978,90000.0,07,09,2015,68.91,9,73,신반포로23길,11650,잠원동,24평형,매매,11650,201509,20150907
신반포2,1978,120000.0,07,09,2015,107.31,1,73,신반포로23길,11650,잠원동,34평형,매매,11650,201509,20150907
래미안퍼스티지,2009,149200.0,11,09,2015,84.76,23,18-1,반포대로,11650,반포동,34평형,매매,11650,201509,20150911
신반포2,1978,131000.0,15,10,2015,107.31,9,73,신반포로23길,11650,잠원동,34평형,매매,11650,201510,20151015
신반포2,1978,89700.0,12,10,2015,68.91,4,73,신반포로23길,11650,잠원동,24평형,매매,11650,201510,20151012
신반포2,1978,89700.0,28,10,2015,68.91,2,73,신반포로23길,11650,잠원동,24평형,매매,11650,201510,20151028
신반포2,1978,131000.0,16,10,2015,107.31,9,73,신반포로23길,11650,잠원동,34평형,매매,11650,201510,20151016
래미안퍼스티지,2009,107000.0,27,10,2015,59.96,6,18-1,반포대로,11650,반포동,24평형,매매,11650,201510,20151027
래미안퍼스티지,2009,150000.0,16,10,2015,84.76,10,18-1,반포대로,11650,반포동,34평형,매매,11650,201510,20151016
래미안퍼스티지,2009,153000.0,13,10,2015,84.85,19,18-1,반포대로,11650,반포동,34평형,매매,11650,201510,20151013
신반포2,1978,91350.0,22,10,2015,68.91,6,73,신반포로23길,11650,잠원동,24평형,매매,11650,201510,20151022
래미안퍼스티지,2009,160000.0,30,10,2015,84.93,22,18-1,반포대로,11650,반포동,34평형,매매,11650,201510,20151030
래미안퍼스티지,2009,150000.0,20,10,2015,84.76,7,18-1,반포대로,11650,반포동,34평형,매매,11650,201510,20151020
래미안퍼스티지,2009,147000.0,15,10,2015,84.85,22,18-1,반포대로,11650,반포동,34평형,매매,11650,201510,20151015
신반포2,1978,140000.0,19,10,2015,107.31,9,73,신반포로23길,11650,잠원동,34평형,매매,11650,201510,20151019
래미안퍼스티지,2009,159000.0,14,10,2015,84.93,26,18-1,반포대로,11650,반포동,34평형,매매,11650,201510,20151014
신반포2,1978,92900.0,27,11,2015,68.91,6,73,신반포로23길,11650,잠원동,24평형,매매,11650,201511,20151127
래미안퍼스티지,2009,160000.0,27,11,2015,84.93,3,18-1,반포대로,11650,반포동,34평형,매매,11650,201511,20151127
래미안퍼스티지,2009,160000.0,25,11,2015,84.93,22,18-1,반포대로,11650,반포동,34평형,매매,11650,201511,20151125
신반포2,1978,89500.0,21,11,2015,68.91,2,73,신반포로23길,11650,잠원동,24평형,매매,11650,201511,20151121
래미안퍼스티지,2009,160700.0,10,11,2015,84.93,8,18-1,반포대로,11650,반포동,34평형,매매,11650,201511,20151110
신반포2,1978,92400.0,03,11,2015,68.91,5,73,신반포로23길,11650,잠원동,24평형,매매,11650,201511,20151103
신반포2,1978,133000.0,02,11,2015,107.31,10,73,신반포로23길,11650,잠원동,34평형,매매,11650,201511,20151102
신반포2,1978,132500.0,09,12,2015,107.31,6,73,신반포로23길,11650,잠원동,34평형,매매,11650,201512,20151209
래미안퍼스티지,2009,161500.0,08,12,2015,84.93,24,18-1,반포대로,11650,반포동,34평형,매매,11650,201512,20151208
래미안퍼스티지,2009,158000.0,16,01,2016,84.93,10,18-1,반포대로,11650,반포동,34평형,매매,11650,201601,20160116
래미안퍼스티지,2009,150000.0,06,01,2016,84.76,21,18-1,반포대로,11650,반포동,34평형,매매,11650,201601,20160106
신반포2,1978,115000.0,06,01,2016,107.31,2,73,신반포로23길,11650,잠원동,34평형,매매,11650,201601,20160106
래미안퍼스티지,2009,154000.0,14,01,2016,84.76,20,18-1,반포대로,11650,반포동,34평형,매매,11650,201601,20160114
래미안퍼스티지,2009,119500.0,25,02,2016,59.89,30,18-1,반포대로,11650,반포동,24평형,매매,11650,201602,20160225
신반포2,1978,135000.0,22,02,2016,107.31,7,73,신반포로23길,11650,잠원동,34평형,매매,11650,201602,20160222
래미안퍼스티지,2009,118000.0,13,02,2016,59.96,15,18-1,반포대로,11650,반포동,24평형,매매,11650,201602,20160213
래미안퍼스티지,2009,114000.0,12,02,2016,59.89,19,18-1,반포대로,11650,반포동,24평형,매매,11650,201602,20160212
래미안퍼스티지,2009,115000.0,16,02,2016,59.89,28,18-1,반포대로,11650,반포동,24평형,매매,11650,201602,20160216
래미안퍼스티지,2009,107000.0,18,02,2016,59.96,20,18-1,반포대로,11650,반포동,24평형,매매,11650,201602,20160218
신반포2,1978,86500.0,20,02,2016,68.91,1,73,신반포로23길,11650,잠원동,24평형,매매,11650,201602,20160220
신반포2,1978,93700.0,28,03,2016,68.91,9,73,신반포로23길,11650,잠원동,24평형,매매,11650,201603,20160328
래미안퍼스티지,2009,153000.0,24,03,2016,84.93,3,18-1,반포대로,11650,반포동,34평형,매매,11650,201603,20160324
래미안퍼스티지,2009,106200.0,26,03,2016,59.98,7,18-1,반포대로,11650,반포동,24평형,매매,11650,201603,20160326
신반포2,1978,132000.0,25,03,2016,107.31,10,73,신반포로23길,11650,잠원동,34평형,매매,11650,201603,20160325
래미안퍼스티지,2009,139000.0,12,03,2016,84.93,22,18-1,반포대로,11650,반포동,34평형,매매,11650,201603,20160312
래미안퍼스티지,2009,170000.0,29,03,2016,84.93,19,18-1,반포대로,11650,반포동,34평형,매매,11650,201603,20160329
래미안퍼스티지,2009,160400.0,18,03,2016,84.93,23,18-1,반포대로,11650,반포동,34평형,매매,11650,201603,20160318
래미안퍼스티지,2009,158000.0,01,03,2016,84.93,12,18-1,반포대로,11650,반포동,34평형,매매,11650,201603,20160301
래미안퍼스티지,2009,137000.0,02,03,2016,84.93,12,18-1,반포대로,11650,반포동,34평형,매매,11650,201603,20160302
신반포2,1978,90000.0,06,04,2016,68.91,2,73,신반포로23길,11650,잠원동,24평형,매매,11650,201604,20160406
래미안퍼스티지,2009,143000.0,15,04,2016,84.93,10,18-1,반포대로,11650,반포동,34평형,매매,11650,201604,20160415
래미안퍼스티지,2009,160000.0,24,04,2016,84.93,8,18-1,반포대로,11650,반포동,34평형,매매,11650,201604,20160424
래미안퍼스티지,2009,108000.0,20,04,2016,59.98,10,18-1,반포대로,11650,반포동,24평형,매매,11650,201604,20160420
래미안퍼스티지,2009,117000.0,15,04,2016,59.89,7,18-1,반포대로,11650,반포동,24평형,매매,11650,201604,20160415
래미안퍼스티지,2009,162000.0,18,04,2016,84.93,11,18-1,반포대로,11650,반포동,34평형,매매,11650,201604,20160418
신반포2,1978,135000.0,29,04,2016,107.31,3,73,신반포로23길,11650,잠원동,34평형,매매,11650,201604,20160429
신반포25,1984,109800.0,13,04,2016,84.49,3,61-1,잠원로,11650,잠원동,34평형,매매,11650,201604,20160413
신반포2,1978,138500.0,12,04,2016,107.31,10,73,신반포로23길,11650,잠원동,34평형,매매,11650,201604,20160412
래미안퍼스티지,2009,143500.0,11,04,2016,84.93,11,18-1,반포대로,11650,반포동,34평형,매매,11650,201604,20160411
래미안퍼스티지,2009,106500.0,01,04,2016,59.98,16,18-1,반포대로,11650,반포동,24평형,매매,11650,201604,20160401
신반포2,1978,135500.0,21,04,2016,107.31,6,73,신반포로23길,11650,잠원동,34평형,매매,11650,201604,20160421
래미안퍼스티지,2009,142500.0,08,04,2016,84.93,12,18-1,반포대로,11650,반포동,34평형,매매,11650,201604,20160408
신반포2,1978,140000.0,09,04,2016,107.31,8,73,신반포로23길,11650,잠원동,34평형,매매,11650,201604,20160409
래미안퍼스티지,2009,170000.0,06,04,2016,84.93,19,18-1,반포대로,11650,반포동,34평형,매매,11650,201604,20160406
신반포25,1984,106500.0,04,04,2016,84.49,8,61-1,잠원로,11650,잠원동,34평형,매매,11650,201604,20160404
래미안퍼스티지,2009,140000.0,06,04,2016,84.93,12,18-1,반포대로,11650,반포동,34평형,매매,11650,201604,20160406
신반포2,1978,135000.0,13,04,2016,107.31,4,73,신반포로23길,11650,잠원동,34평형,매매,11650,201604,20160413
신반포2,1978,89000.0,07,04,2016,68.91,2,73,신반포로23길,11650,잠원동,24평형,매매,11650,201604,20160407
신반포2,1978,143000.0,05,04,2016,107.31,7,73,신반포로23길,11650,잠원동,34평형,매매,11650,201604,20160405
래미안퍼스티지,2009,156500.0,30,05,2016,84.85,11,18-1,반포대로,11650,반포동,34평형,매매,11650,201605,20160530
신반포25,1984,106500.0,27,05,2016,84.49,8,61-1,잠원로,11650,잠원동,34평형,매매,11650,201605,20160527
래미안퍼스티지,2009,161000.0,16,05,2016,84.93,29,18-1,반포대로,11650,반포동,34평형,매매,11650,201605,20160516
래미안퍼스티지,2009,159500.0,27,05,2016,84.93,9,18-1,반포대로,11650,반포동,34평형,매매,11650,201605,20160527
래미안퍼스티지,2009,115500.0,23,05,2016,59.96,3,18-1,반포대로,11650,반포동,24평형,매매,11650,201605,20160523
래미안퍼스티지,2009,153000.0,20,05,2016,84.93,24,18-1,반포대로,11650,반포동,34평형,매매,11650,201605,20160520
신반포2,1978,130000.0,13,05,2016,107.31,2,73,신반포로23길,11650,잠원동,34평형,매매,11650,201605,20160513
래미안퍼스티지,2009,149000.0,09,05,2016,84.93,28,18-1,반포대로,11650,반포동,34평형,매매,11650,201605,20160509
신반포2,1978,133000.0,07,05,2016,107.31,2,73,신반포로23길,11650,잠원동,34평형,매매,11650,201605,20160507
래미안퍼스티지,2009,148000.0,09,05,2016,84.93,5,18-1,반포대로,11650,반포동,34평형,매매,11650,201605,20160509
신반포2,1978,129500.0,07,05,2016,107.31,1,73,신반포로23길,11650,잠원동,34평형,매매,11650,201605,20160507
래미안퍼스티지,2009,144800.0,08,05,2016,84.93,8,18-1,반포대로,11650,반포동,34평형,매매,11650,201605,20160508
신반포25,1984,120000.0,17,05,2016,84.49,5,61-1,잠원로,11650,잠원동,34평형,매매,11650,201605,20160517
래미안퍼스티지,2009,154000.0,09,05,2016,84.93,4,18-1,반포대로,11650,반포동,34평형,매매,11650,201605,20160509
래미안퍼스티지,2009,117500.0,16,05,2016,59.89,6,18-1,반포대로,11650,반포동,24평형,매매,11650,201605,20160516
래미안퍼스티지,2009,109000.0,25,05,2016,59.96,14,18-1,반포대로,11650,반포동,24평형,매매,11650,201605,20160525
래미안퍼스티지,2009,118000.0,01,05,2016,59.89,10,18-1,반포대로,11650,반포동,24평형,매매,11650,201605,20160501
래미안퍼스티지,2009,161000.0,23,05,2016,84.93,17,18-1,반포대로,11650,반포동,34평형,매매,11650,201605,20160523
신반포2,1978,125000.0,04,05,2016,107.31,1,73,신반포로23길,11650,잠원동,34평형,매매,11650,201605,20160504
래미안퍼스티지,2009,157000.0,30,06,2016,84.93,21,18-1,반포대로,11650,반포동,34평형,매매,11650,201606,20160630
신반포2,1978,149000.0,27,06,2016,107.31,6,73,신반포로23길,11650,잠원동,34평형,매매,11650,201606,20160627
신반포2,1978,104850.0,23,06,2016,68.91,9,73,신반포로23길,11650,잠원동,24평형,매매,11650,201606,20160623
래미안퍼스티지,2009,161000.0,16,06,2016,84.93,11,18-1,반포대로,11650,반포동,34평형,매매,11650,201606,20160616
래미안퍼스티지,2009,113000.0,17,06,2016,59.96,5,18-1,반포대로,11650,반포동,24평형,매매,11650,201606,20160617
래미안퍼스티지,2009,170000.0,11,06,2016,84.93,21,18-1,반포대로,11650,반포동,34평형,매매,11650,201606,20160611
래미안퍼스티지,2009,165000.0,12,06,2016,84.93,11,18-1,반포대로,11650,반포동,34평형,매매,11650,201606,20160612
래미안퍼스티지,2009,162000.0,18,06,2016,84.93,31,18-1,반포대로,11650,반포동,34평형,매매,11650,201606,20160618
신반포2,1978,134700.0,21,06,2016,107.31,1,73,신반포로23길,11650,잠원동,34평형,매매,11650,201606,20160621
신반포27,1985,120000.0,23,06,2016,84.49,3,56-2,잠원로8길,11650,잠원동,34평형,매매,11650,201606,20160623
래미안퍼스티지,2009,170000.0,17,06,2016,84.93,4,18-1,반포대로,11650,반포동,34평형,매매,11650,201606,20160617
신반포2,1978,137500.0,10,06,2016,107.31,2,73,신반포로23길,11650,잠원동,34평형,매매,11650,201606,20160610
래미안퍼스티지,2009,143800.0,22,06,2016,84.93,21,18-1,반포대로,11650,반포동,34평형,매매,11650,201606,20160622
래미안퍼스티지,2009,123000.0,28,06,2016,59.96,27,18-1,반포대로,11650,반포동,24평형,매매,11650,201606,20160628
신반포2,1978,129500.0,09,06,2016,107.31,1,73,신반포로23길,11650,잠원동,34평형,매매,11650,201606,20160609
래미안퍼스티지,2009,161000.0,18,06,2016,84.93,11,18-1,반포대로,11650,반포동,34평형,매매,11650,201606,20160618
래미안퍼스티지,2009,115000.0,07,06,2016,59.96,2,18-1,반포대로,11650,반포동,24평형,매매,11650,201606,20160607
래미안퍼스티지,2009,155000.0,03,06,2016,84.93,2,18-1,반포대로,11650,반포동,34평형,매매,11650,201606,20160603
래미안퍼스티지,2009,154000.0,26,06,2016,84.93,4,18-1,반포대로,11650,반포동,34평형,매매,11650,201606,20160626
