아파트,건축년도,계약기간,계약구분,계약일,계약월,계약년,보증금(만원),전용면적(㎡),층,지번,월세(만원),종전계약보증금,종전계약월세,지역코드,법정동,갱신요구권사용,평형그룹,거래유형,환산보증금(만원),거래금액(만원),조회지역코드,조회계약년월,계약일자
서초그랑자이,2021,,신규,16,06,2021,24016.0,59.98,24,1757,76.0,,,11650,서초동,,24평형,전월세,43016.0,43016.0,11650,202106,20210616
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,15,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,26,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,34,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,6,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,16,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,24016.0,59.98,21,1757,76.0,,,11650,서초동,,24평형,전월세,43016.0,43016.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,29,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.99,11,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,4,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,13,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,21,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,19,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,30,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,23,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,38080.0,59.98,21,1757,16.0,,,11650,서초동,,24평형,전월세,42080.0,42080.0,11650,202106,20210615
서초그랑자이,2021,,신규,15,06,2021,25280.0,59.98,8,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210615
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,11,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,30,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.99,10,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.99,16,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,8,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,21.07~23.07,신규,15,06,2021,60000.0,59.98,5,1757,190.0,,,11650,서초동,,24평형,전월세,107500.0,107500.0,11650,202106,20210615
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,12,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
방배그랑자이,2021,21.09~23.09,신규,15,06,2021,160000.0,84.972,8,3283,0.0,,,11650,방배동,,34평형,전월세,160000.0,160000.0,11650,202106,20210615
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,22,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,2,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,15,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,31,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,34,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,33,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,24,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.99,23,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,16,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,25280.0,59.98,18,1757,80.0,,,11650,서초동,,24평형,전월세,45280.0,45280.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,24016.0,59.99,20,1757,76.0,,,11650,서초동,,24평형,전월세,43016.0,43016.0,11650,202106,20210614
서초그랑자이,2021,,신규,14,06,2021,12640.0,59.99,24,1757,106.0,,,11650,서초동,,24평형,전월세,39140.0,39140.0,11650,202106,20210614
